BusinessEntityID,Name,ContactType,Title,FirstName,MiddleName,LastName,Suffix,PhoneNumber,PhoneNumberType,EmailAddress,EmailPromotion
1328,"Front Sporting Goods","Purchasing Agent","Mr.","Joseph","M.","Lique","","119-555-0195","Work","joseph2@adventure-works.com",0
1330,"Elite Bikes","Purchasing Agent","Mr.","Paulo","H.","Lisboa","","380-555-0116","Cell","paulo0@adventure-works.com",0
1340,"Cycle Merchants","Purchasing Agent","Mr.","Todd","R.","Logan","","783-555-0110","Work","todd0@adventure-works.com",0
1344,"Exotic Bikes","Purchasing Agent","Mr.","John","K.","Long","","415-555-0147","Cell","john23@adventure-works.com",0
1360,"Main Bicycle Services","Purchasing Agent","Mr.","Sean","J.","Lunt","","183-555-0111","Cell","sean4@adventure-works.com",0
1416,"Pedal Systems Company","Purchasing Agent","Mr.","John","J.","McClane","","455-555-0144","Cell","john24@adventure-works.com",0
1832,"Downhill Bicycle Specialists","Purchasing Agent","Mr.","Gary","J.","Suess","","1 (11) 500 555-0199","Work","gary5@adventure-works.com",0
1850,"Wheel Gallery","Purchasing Agent","Mr.","Abraham","L.","Swearengin","","926-555-0136","Work","abraham0@adventure-works.com",0
1860,"Sparkling Paint and Finishes","Purchasing Agent","Mr.","Clarence","R.","Tatman","","787-555-0128","Cell","clarence0@adventure-works.com",0
1862,"Racing Association","Purchasing Agent","Mr.","Damon","A.","Taylor","","825-555-0187","Cell","damon0@adventure-works.com",0
1868,"Executive Gift Store","Purchasing Agent","Mr.","Jeff","E.","Teper","","214-555-0170","Work","jeff6@adventure-works.com",0
378,"Pedaling Components","Purchasing Manager","Mr.","John","P.","Ault","","1 (11) 500 555-0139","Work","john7@adventure-works.com",0
380,"Workout Emporium","Purchasing Manager","Mr.","Robert","A.","Avalos","","665-555-0198","Work","robert2@adventure-works.com",0
452,"Field Trip Inc","Purchasing Manager","Mr.","Payton","P.","Benson","","528-555-0183","Cell","payton0@adventure-works.com",0
456,"Uncompromising Quality Co","Purchasing Manager","Mr.","Scot","A.","Bent","","1 (11) 500 555-0177","Cell","scot0@adventure-works.com",0
496,"Grease and Oil Products Company","Purchasing Manager","Mr.","Michael","Greg","Blythe","","126-555-0172","Cell","michael11@adventure-works.com",0
528,"Parcel Express Delivery Service","Purchasing Manager","Mr.","Christopher","M.","Bright","","162-555-0166","Cell","christopher2@adventure-works.com",0
552,"Requisite Part Supply","Purchasing Manager","Mr.","Eric","J.","Brumfield","","644-555-0114","Work","eric3@adventure-works.com",0
586,"Alternative Vehicles","Purchasing Manager","Mr.","Jared","L.","Bustamante","","164-555-0147","Work","jared0@adventure-works.com",0
620,"Tandem Bicycle Store","Purchasing Manager","Mr.","Jian","Shuo","Wang","","441-555-0100","Work","jian0@adventure-works.com",0
718,"First Supplies","Purchasing Manager","Mr.","Eric","E.","Coleman","","1 (11) 500 555-0140","Work","eric4@adventure-works.com",0
722,"Pedals Warehouse","Purchasing Manager","Mr.","Takiko","J.","Collins","","987-555-0126","Work","takiko0@adventure-works.com",0
724,"Two Wheels Cycle Store","Purchasing Manager","Mr.","John","L.","Colon","","397-555-0144","Work","john14@adventure-works.com",0
732,"Urban Sports Emporium","Purchasing Manager","Mr.","William","J.","Conner","","383-555-0111","Work","william1@adventure-works.com",0
740,"Touring Services","Purchasing Manager","Mr.","Patrick","M.","Cook","","884-555-0193","Work","patrick2@adventure-works.com",0
746,"Grand Sport Boutique","Purchasing Manager","Mr.","Marlin","M.","Coriell","","941-555-0155","Cell","marlin0@adventure-works.com",0
898,"Tough and Reliable Parts","Purchasing Manager","Mr.","Jeffrey","L.","Ford","","395-555-0128","Work","jeffrey1@adventure-works.com",0
910,"Quitting Business Distributors","Purchasing Manager","Mr.","Liam","J.","Friedland","","991-555-0148","Cell","liam0@adventure-works.com",0
1000,"Games and Sport Supply Company","Purchasing Manager","Mr.","Matthew","M.","Hagemann","","552-555-0141","Cell","matthew2@adventure-works.com",0
1012,"Stylish Department Stores","Purchasing Manager","Mr.","James","R.","Hamilton","","418-555-0115","Cell","james7@adventure-works.com",0
1112,"Economy Center","Purchasing Manager","Mr.","Curtis","P.","Howard","","555-555-0162","Cell","curtis0@adventure-works.com",0
1118,"Synthetic Materials Manufacturing","Purchasing Manager","Mr.","George","M.","Huckaby","","851-555-0127","Work","george1@adventure-works.com",0
1136,"Rental Bikes","Purchasing Manager","Mr.","Richard","L.","Irwin","","367-555-0124","Cell","richard4@adventure-works.com",0
1146,"Vale Riding Supplies","Purchasing Manager","Mr.","Eric","A.","Jacobsen","","703-555-0120","Cell","eric5@adventure-works.com",0
1162,"Bikes for Kids and Adults","Purchasing Manager","Mr.","Stephen","Yuan","Jiang","","910-555-0116","Cell","stephen3@adventure-works.com",0
1164,"Consolidated Sales","Purchasing Manager","Mr.","Samuel","A.","Johnson","","762-555-0110","Cell","samuel1@adventure-works.com",0
1334,"Chic Department Stores","Purchasing Manager","Mr.","Clay","M.","Warthen","","903-555-0100","Cell","clay0@adventure-works.com",0
1342,"Global Sports Outlet","Purchasing Manager","Mr.","Jason","M.","Watters","","131-555-0100","Cell","jason1@adventure-works.com",0
1364,"Tandem Sales and Service","Purchasing Manager","Mr.","Robert","P.","Lyeba","","631-555-0155","Cell","robert8@adventure-works.com",0
1448,"Friendly Neighborhood Bikes","Purchasing Manager","Mr.","R. Morgan","L.","Mendoza","","963-555-0146","Cell","rmorgan0@adventure-works.com",0
1454,"Recommended Bicycles","Purchasing Manager","Mr.","Stephen","A.","Mew","","399-555-0114","Work","stephen4@adventure-works.com",0
1462,"Small Bike Accessories Shop","Purchasing Manager","Mr.","Gary","P.","Meyerhoff","","962-555-0139","Cell","gary3@adventure-works.com",0
1472,"Tachometers and Accessories","Purchasing Manager","Mr.","Matthew","J.","Miller","","1 (11) 500 555-0176","Cell","matthew5@adventure-works.com",0
1808,"Transport Bikes","Purchasing Manager","Mr.","Vassar","J.","Stern","","328-555-0123","Cell","vassar0@adventure-works.com",0
1822,"Gift and Toy Store","Purchasing Manager","Mr.","Robert","B.","Stotka","","493-555-0185","Work","robert12@adventure-works.com",0
1826,"Executive Discount Store","Purchasing Manager","Mr.","Charles","J.","Strange","","112-555-0160","Work","charles2@adventure-works.com",0
294,"Professional Sales and Service","Owner","Ms.","Catherine","R.","Abel","","747-555-0171","Cell","catherine0@adventure-works.com",1
302,"Area Bike Accessories","Owner","Ms.","Frances","B.","Adams","","991-555-0183","Work","frances0@adventure-works.com",1
304,"Bicycle Accessories and Kits","Owner","Ms.","Margaret","J.","Smith","","959-555-0151","Cell","margaret0@adventure-works.com",0
306,"Clamps & Brackets Co.","Owner","Ms.","Carla","J.","Adams","","107-555-0138","Cell","carla0@adventure-works.com",0
322,"Irregulars Outlet","Owner","Ms.","Lili","J.","Alameda","","1 (11) 500 555-0150","Cell","lili0@adventure-works.com",1
324,"Valley Toy Store","Owner","Ms.","Amy","E.","Alberts","","727-555-0115","Work","amy1@adventure-works.com",1
326,"Worthwhile Activity Store","Owner","Ms.","Anna","A.","Albright","","197-555-0143","Work","anna0@adventure-works.com",1
350,"Twin Cycles","Owner","Ms.","Sandra","J.","Altamirano","","1 (11) 500 555-0190","Cell","sandra1@adventure-works.com",0
352,"Tiny Bike Boutique","Owner","Ms.","Selena","R.","Alvarado","","781-555-0199","Cell","selena0@adventure-works.com",0
394,"Blue-Ribbon Bike Company","Owner","Ms.","Jennifer","B.","Bales","","790-555-0112","Work","jennifer0@adventure-works.com",1
408,"Nearest Bike Store","Owner","Ms.","Rebecca","R.","Barley","","1 (11) 500 555-0151","Work","rebecca1@adventure-works.com",2
416,"Teen Discount Store","Owner","Ms.","Norma","N.","Barrera","","1 (11) 500 555-0187","Cell","norma0@adventure-works.com",2
490,"Commuter Bicycle Store","Owner","Ms.","Jackie","E.","Blackwell","","972-555-0163","Cell","jackie0@adventure-works.com",1
494,"Travel Systems","Owner","Ms.","Linda","E.","Burnett","","121-555-0121","Work","linda4@adventure-works.com",2
520,"Modern Bike Store","Owner","Ms.","Sara","N.","Breer","","545-555-0183","Work","sara0@adventure-works.com",0
530,"Outdoor Distributors","Owner","Ms.","Silvia","M.","Walker","","961-555-0100","Work","silvia0@adventure-works.com",1
546,"Client Discount Store","Owner","Ms.","Mary","K.","Browning","","658-555-0146","Work","mary5@adventure-works.com",1
550,"Helmets and Cycles","Owner","Ms.","Bridget","E.","Browqett","","1 (11) 500 555-0122","Work","bridget0@adventure-works.com",1
570,"Professional Cycle Store","Owner","Ms.","Megan","E.","Burke","","148-555-0149","Cell","megan0@adventure-works.com",2
598,"Sheet Metal Manufacturing","Owner","Ms.","Barbara","J.","Calone","","145-555-0152","Cell","barbara2@adventure-works.com",0
600,"Thorough Parts and Repair Services","Owner","Ms.","Lindsey","R.","Camacho","","827-555-0143","Work","lindsey0@adventure-works.com",0
650,"Distance Bikes","Owner","Ms.","Pamela","A.","Carlson","","353-555-0188","Work","pamela1@adventure-works.com",2
784,"Online Bike Catalog","Owner","Ms.","Ann","B.","Wilson","","446-555-0100","Work","ann3@adventure-works.com",1
790,"Preferred Bikes","Owner","Ms.","Vivian","M.","Whipple","","176-555-0100","Cell","vivian0@adventure-works.com",2
818,"Suburban Cycle Shop","Owner","Ms.","Cindy","M.","Dodd","","706-555-0140","Cell","cindy0@adventure-works.com",2
928,"Rural Cycle Emporium","Owner","Ms.","Kathleen","M.","Garza","","150-555-0127","Cell","kathleen0@adventure-works.com",2
932,"Modular Cycle Systems","Owner","Ms.","Janet","M.","Gates","","710-555-0173","Work","janet1@adventure-works.com",0
940,"Cycles Wholesaler & Mfg.","Owner","Ms.","Barbara","J.","German","","1 (11) 500 555-0181","Cell","barbara4@adventure-works.com",0
990,"Locks Company","Owner","Ms.","Janice","A.","Vrins","","282-555-0100","Work","janice2@adventure-works.com",2
994,"Incomparable Bicycle Store","Owner","Ms.","Florence","M.","Vonholt","","128-555-0100","Cell","florence0@adventure-works.com",0
1000,"Games and Sport Supply Company","Owner","Ms.","Filomena","T.","Visser","","874-555-0100","Cell","filomena0@adventure-works.com",0
1006,"Economic Parts Supply","Owner","Ms.","Homer","J.","Villa","","129-555-0100","Work","homer0@adventure-works.com",0
1012,"Stylish Department Stores","Owner","Ms.","Merrill","R.","Steel","","513-555-0100","Cell","merrill0@adventure-works.com",1
1014,"Bike World","Owner","Ms.","Beth","K.","Stanley","","572-555-0100","Cell","beth1@adventure-works.com",0
1028,"Progressive Sports","Owner","Ms.","Geraldine","T.","Spicer","","230-555-0100","Cell","geraldine0@adventure-works.com",1
1034,"The Accessories Store","Owner","Ms.","Ann","T.","Hass","","713-555-0168","Cell","ann2@adventure-works.com",2
1044,"Superb Sales and Repair","Owner","Ms.","Brenda","F.","Heaney","","393-555-0167","Work","brenda3@adventure-works.com",0
1050,"First Bike Store","Owner","Ms.","Valerie","M.","Hendricks","","859-555-0140","Cell","valerie0@adventure-works.com",1
1058,"Mass Market Bikes","Owner","Ms.","Deena","J.","Herman","","1 (11) 500 555-0197","Cell","deena0@adventure-works.com",2
1060,"Operational Manufacturing","Owner","Ms.","Irene","J.","Hernandez","","790-555-0197","Work","irene0@adventure-works.com",0
1064,"Retread Tire Company","Owner","Ms.","Pam","L.","Herrick","","456-555-0184","Cell","pam0@adventure-works.com",0
1066,"Small Bike Shop","Owner","Ms.","Cheryl","M.","Herring","","158-555-0154","Cell","cheryl0@adventure-works.com",0
1072,"Producer Goods Clearinghouse","Owner","Ms.","Onetha","F.","Higgs","","1 (11) 500 555-0178","Work","onetha0@adventure-works.com",1
1074,"Recreation Systems","Owner","Ms.","Fran","P.","Highfill","","117-555-0110","Cell","fran0@adventure-works.com",0
1076,"Rustic Bike Store","Owner","Ms.","Geneva","T.","Hill","","1 (11) 500 555-0144","Cell","geneva0@adventure-works.com",2
1086,"Seventh Bike Store","Owner","Ms.","Nancy","E.","Hirota","","860-555-0119","Cell","nancy2@adventure-works.com",0
1098,"Strenuous Exercise Shop","Owner","Ms.","Holly","J.","Holt","","654-555-0150","Cell","holly1@adventure-works.com",0
1102,"Leisure Clearing House","Owner","Ms.","Jean","J.","Holloway","","1 (11) 500 555-0181","Work","jean2@adventure-works.com",1
1108,"Affordable Sports Equipment","Owner","Ms.","Juanita","J.","Holman","","996-555-0196","Cell","juanita0@adventure-works.com",2
1166,"Home Town Bike Store","Owner","Ms.","Danielle","B.","Johnson","","356-555-0190","Cell","danielle1@adventure-works.com",1
1186,"Basic Bike Company","Owner","Ms.","Peggy","J.","Justice","","170-555-0189","Cell","peggy0@adventure-works.com",0
1188,"Fabrikam Inc., West","Owner","Ms.","Diane","F.","Krane","","224-555-0126","Work","diane4@adventure-works.com",0
1192,"Non-Slip Pedal Company","Owner","Ms.","Sandra","T.","Kitt","","303-555-0117","Cell","sandra2@adventure-works.com",0
1202,"Noiseless Gear Company","Owner","Ms.","Judith","F.","Krane","","165-555-0172","Work","judith1@adventure-works.com",2
1204,"Racing Toys","Owner","Ms.","Kay","E.","Krane","","731-555-0187","Work","kay0@adventure-works.com",0
1220,"Commerce Bicycle Specialists","Owner","Ms.","Mary","R.","Kesslep","","1 (11) 500 555-0146","Cell","mary8@adventure-works.com",0
1222,"Township Inn","Owner","Ms.","Alice","L.","Kesterson","","1 (11) 500 555-0132","Work","alice2@adventure-works.com",0
1226,"Brown Bicycle Company","Owner","Ms.","Tammy","J.","Khan","","145-555-0166","Work","tammy0@adventure-works.com",0
1258,"Scooters and Bikes Store","Owner","Ms.","Joy","R.","Koski","","810-555-0198","Cell","joy0@adventure-works.com",0
1260,"Closest Bicycle Store","Owner","Ms.","Pamala","M.","Kotc","","1 (11) 500 555-0173","Work","pamala0@adventure-works.com",2
1270,"Outdoor Sports Supply","Owner","Ms.","Margaret","T.","Krupka","","107-555-0132","Work","margaret1@adventure-works.com",0
1286,"Neighborhood Bicycle Storehouse","Owner","Ms.","Cecilia","M.","Laursen","","1 (11) 500 555-0181","Work","cecilia0@adventure-works.com",0
1332,"Catalog Store","Owner","Ms.","Ruth","B.","Ward","","469-555-0100","Work","ruth3@adventure-works.com",0
1336,"Eastside Department Store","Owner","Ms.","Irene","J.","Watada","","794-555-0100","Cell","irene1@adventure-works.com",2
1344,"Exotic Bikes","Owner","Ms.","Kristin","M.","Watts","","321-555-0100","Cell","kristin1@adventure-works.com",1
1348,"Healthy Activity Store","Owner","Ms.","Francis","F.","Weber","","758-555-0100","Cell","francis0@adventure-works.com",0
1874,"Eighth Bike Store","Owner","Ms.","Vanessa","J.","Tench","","785-555-0163","Work","vanessa0@adventure-works.com",2
1876,"Demand Distributors","Owner","Ms.","Judy","J.","Thames","","799-555-0118","Cell","judy3@adventure-works.com",0
1878,"Immediate Repair Shop","Owner","Ms.","Karen","M.","Theisen","","246-555-0110","Cell","karen4@adventure-works.com",2
1882,"Red Bicycle Company","Owner","Ms.","Phyllis","A.","Thomas","","667-555-0112","Cell","phyllis2@adventure-works.com",1
1888,"Vintage Sport Boutique","Owner","Ms.","Kendra","N.","Thompson","","464-555-0188","Cell","kendra0@adventure-works.com",0
1892,"West Side Mart","Owner","Ms.","Andrea","A.","Thomsen","","1 (11) 500 555-0120","Work","andrea1@adventure-works.com",1
1894,"The Bike Outlet","Owner","Ms.","Rossane","L.","Thoreson","","1 (11) 500 555-0131","Cell","rossane0@adventure-works.com",2
1910,"Wingtip Toys","Owner","Ms.","Delia","B.","Toone","","328-555-0192","Work","delia0@adventure-works.com",1
1914,"Educational Services","Owner","Ms.","Anna","F.","Townsend","","1 (11) 500 555-0147","Cell","anna1@adventure-works.com",0
1922,"A Cycle Shop","Owner","Ms.","Olga","J.","Trau","","398-555-0167","Cell","olga0@adventure-works.com",0
1924,"Bike Products and Accessories","Owner","Ms.","Doris","J.","Traube","","881-555-0139","Cell","doris2@adventure-works.com",0
1926,"Fitness Toys","Owner","Ms.","Jean","E.","Trenary","","1 (11) 500 555-0115","Work","jean4@adventure-works.com",1
1934,"A Typical Bike Shop","Owner","Ms.","Christie","J.","Trujillo","","686-555-0180","Cell","christie0@adventure-works.com",0
1938,"Cycle Parts and Accessories","Owner","Ms.","Gracia","B.","Tuell","","1 (11) 500 555-0179","Cell","gracia0@adventure-works.com",0
1940,"Fasteners & Bolts Outlet","Owner","Ms.","Phyllis","B.","Tuffield","","277-555-0182","Cell","phyllis3@adventure-works.com",0
1942,"Functional Store North","Owner","Ms.","Mary","J.","Tullao","","695-555-0128","Cell","mary11@adventure-works.com",1
1948,"Classic Cycle Store","Owner","Ms.","Mary","J.","Vaca","","612-555-0149","Work","mary12@adventure-works.com",0
1950,"Helpful Sales and Repair Service","Owner","Ms.","Rachel","B.","Valdez","","1 (11) 500 555-0189","Cell","rachel1@adventure-works.com",0
1952,"Large Bike Shop","Owner","Ms.","Esther","K.","Valle","","481-555-0131","Work","esther0@adventure-works.com",1
1982,"Mail-Order Outlet","Owner","Ms.","Patricia","M.","Vasquez","","490-555-0132","Work","patricia2@adventure-works.com",0
1988,"Retreat Inn","Owner","Ms.","Dora","P.","Verdad","","155-555-0140","Cell","dora0@adventure-works.com",2
1990,"Technical Parts Manufacturing","Owner","Ms.","Wanda","F.","Vernon","","433-555-0168","Work","wanda0@adventure-works.com",0
1994,"World of Bikes","Owner","Ms.","Caroline","A.","Vicknair","","695-555-0158","Cell","caroline0@adventure-works.com",0
2051,"A Bicycle Association","Owner","Ms.","Kathleen","J.","Winter","","842-555-0125","Work","kathleen1@adventure-works.com",1
340,"eCommerce Bikes","Purchasing Agent","Ms.","Phyllis","A.","Allen","","695-555-0111","Work","phyllis0@adventure-works.com",1
358,"Quality Bike Sales","Purchasing Agent","Ms.","Mae","N.","Anderson","","1 (11) 500 555-0181","Cell","mae0@adventure-works.com",0
360,"Novelty Bikes","Purchasing Agent","Ms.","Ramona","J.","Antrim","","327-555-0148","Cell","ramona0@adventure-works.com",0
362,"Distinctive Cycles Sales & Service","Purchasing Agent","Ms.","Sabria","B.","Appelbaum","","922-555-0193","Cell","sabria0@adventure-works.com",0
422,"Bike Boutique","Purchasing Agent","Ms.","Karel","E.","Bates","","916-555-0133","Cell","karel0@adventure-works.com",1
460,"Pro Sporting Goods","Purchasing Agent","Ms.","Marian","M.","Berch","","640-555-0198","Work","marian0@adventure-works.com",0
482,"Favorite Toy Distributor","Purchasing Agent","Ms.","Mary","B.","Billstrom","","1 (11) 500 555-0136","Cell","mary3@adventure-works.com",1
528,"Parcel Express Delivery Service","Purchasing Agent","Ms.","Hazel","R.","Walker","","325-555-0100","Cell","hazel0@adventure-works.com",0
538,"Amalgamated Parts Shop","Purchasing Agent","Ms.","Carolee","J.","Brown","","1 (11) 500 555-0146","Cell","carolee0@adventure-works.com",0
556,"Mechanical Products Ltd.","Purchasing Agent","Ms.","Cynthia","J.","White","","464-555-0100","Cell","cynthia2@adventure-works.com",0
584,"Curbside Universe","Purchasing Agent","Ms.","Deanna","R.","Buskirk","","131-555-0171","Cell","deanna0@adventure-works.com",1
594,"Racing Store","Purchasing Agent","Ms.","Sylvia","A.","Caldwell","","1 (11) 500 555-0122","Work","sylvia0@adventure-works.com",1
596,"Metro Metals Co.","Purchasing Agent","Ms.","Mari","B.","Caldwell","","1 (11) 500 555-0118","Work","mari0@adventure-works.com",2
618,"Petroleum Products Distributors","Purchasing Agent","Ms.","Suzana De Abreu","A.","Canuto","","990-555-0141","Cell","suzanadeabreu0@adventure-works.com",2
642,"Advanced Bike Components","Purchasing Agent","Ms.","Donna","F.","Carreras","","279-555-0130","Cell","donna0@adventure-works.com",1
644,"Aerobic Exercise Company","Purchasing Agent","Ms.","Rosmarie","J.","Carroll","","244-555-0112","Cell","rosmarie0@adventure-works.com",0
654,"Ultimate Bike Shop","Purchasing Agent","Ms.","Elizabeth","E.","Catalano","","242-555-0181","Cell","elizabeth1@adventure-works.com",0
658,"Vigorous Sports Store","Purchasing Agent","Ms.","Brigid","F.","Cavendish","","1 (11) 500 555-0178","Work","brigid0@adventure-works.com",1
662,"Fitness Toy Store","Purchasing Agent","Ms.","Stacey","M.","Cereghino","","351-555-0131","Work","stacey0@adventure-works.com",1
694,"Genuine Bike Shop","Purchasing Agent","Ms.","Ruth","A.","Choin","","273-555-0181","Cell","ruth1@adventure-works.com",0
758,"Nearby Bike Mall","Purchasing Agent","Ms.","Shelley","R.","Crow","","1 (11) 500 555-0148","Work","shelley1@adventure-works.com",0
774,"Rugged Bikes","Purchasing Agent","Ms.","Megan","N.","Davis","","839-555-0198","Cell","megan1@adventure-works.com",0
784,"Online Bike Catalog","Purchasing Agent","Ms.","Barbara","S.","Decker","","1 (11) 500 555-0113","Cell","barbara3@adventure-works.com",0
794,"Rewarding Activities Company","Purchasing Agent","Ms.","Della","F.","Demott Jr","","752-555-0185","Work","della0@adventure-works.com",0
798,"Sales and Supply Company","Purchasing Agent","Ms.","Helen","J.","Dennis","","572-555-0156","Cell","helen0@adventure-works.com",2
834,"Functional Store South","Purchasing Agent","Ms.","Tish","R.","Duff","","1 (11) 500 555-0178","Work","tish0@adventure-works.com",2
844,"Future Bikes","Purchasing Agent","Ms.","Linda","R.","Ecoffey","","674-555-0188","Work","linda5@adventure-works.com",2
846,"Super Sports Store","Purchasing Agent","Ms.","Carla","L.","Eldridge","","186-555-0135","Cell","carla1@adventure-works.com",0
848,"Satin Finish Company","Purchasing Agent","Ms.","Carol","B.","Elliott","","847-555-0151","Work","carol2@adventure-works.com",2
850,"Regional Manufacturing","Purchasing Agent","Ms.","Shannon","P.","Elliott","","425-555-0158","Cell","shannon0@adventure-works.com",0
852,"Original Bicycle Supply Company","Purchasing Agent","Ms.","Jauna","E.","Elson","","185-555-0190","Work","jauna0@adventure-works.com",1
864,"Price-Cutter Discount Bikes","Purchasing Agent","Ms.","Martha","R.","Espinoza","","753-555-0179","Cell","martha0@adventure-works.com",1
866,"Brand New Bikes","Purchasing Agent","Ms.","Julie","P.","Estes","","1 (11) 500 555-0123","Cell","julie0@adventure-works.com",2
870,"Vast Bike Sales and Rental","Purchasing Agent","Ms.","Twanna","R.","Evans","","554-555-0124","Cell","twanna0@adventure-works.com",2
872,"Summer Sports Place","Purchasing Agent","Ms.","Ann","R.","Evans","","252-555-0127","Cell","ann1@adventure-works.com",1
882,"Safe Toys","Purchasing Agent","Ms.","Geri","P.","Farrell","","329-555-0183","Cell","geri0@adventure-works.com",1
886,"Our Sporting Goods Store","Purchasing Agent","Ms.","Rhoda","J.","Finley","","920-555-0191","Work","rhoda0@adventure-works.com",0
954,"Futuristic Sport Distributors","Purchasing Agent","Ms.","Mary","M.","Gimmi","","149-555-0196","Work","mary6@adventure-works.com",0
960,"The Showroom","Purchasing Agent","Ms.","Diane","R.","Glimp","","898-555-0137","Work","diane3@adventure-works.com",0
972,"Major Bicycle Store","Purchasing Agent","Ms.","Lynn","A.","Gonzales","","1 (11) 500 555-0180","Cell","lynn1@adventure-works.com",0
974,"Leather and Vinyl Manufacturing","Purchasing Agent","Ms.","Linda","L.","Gonzales","","433-555-0162","Work","linda6@adventure-works.com",0
976,"Genial Bike Associates","Purchasing Agent","Ms.","Abigail","J.","Gonzalez","","121-555-0139","Cell","abigail0@adventure-works.com",0
986,"Metro Manufacturing","Purchasing Agent","Ms.","Julie","P.","Waggoner","","195-555-0100","Work","julie2@adventure-works.com",2
998,"Greater Bike Store","Purchasing Agent","Ms.","Helen","J.","Vlass","","579-555-0100","Cell","helen3@adventure-works.com",0
1010,"Cross-Country Riding Supplies","Purchasing Agent","Ms.","Joan","P.","Steele","","176-555-0100","Work","joan1@adventure-works.com",0
1026,"Metropolitan Sports Supply","Purchasing Agent","Ms.","Kristin","R.","Spanaway","","755-555-0100","Work","kristin0@adventure-works.com",2
1126,"Hardware Components","Purchasing Agent","Ms.","Phyllis","R.","Huntsman","","153-555-0195","Cell","phyllis1@adventure-works.com",2
1294,"Go-cart and Bike Specialists","Purchasing Agent","Ms.","Marjorie","M.","Lee","","306-555-0166","Cell","marjorie0@adventure-works.com",0
1308,"More Bikes!","Purchasing Agent","Ms.","Bonnie","B.","Lepro","","354-555-0130","Work","bonnie2@adventure-works.com",0
1310,"Unified Sports Company","Purchasing Agent","Ms.","Gloria","J.","Lesko","","296-555-0171","Work","gloria0@adventure-works.com",0
1318,"Town Industries","Purchasing Agent","Ms.","Elsie","L.","Lewin","","803-555-0116","Work","elsie0@adventure-works.com",0
1346,"Fitness Hotel","Purchasing Agent","Ms.","Sharon","J.","Looney","","377-555-0132","Work","sharon2@adventure-works.com",0
1352,"Grand Industries","Purchasing Agent","Ms.","Anita","R.","Lucerne","","164-555-0118","Work","anita0@adventure-works.com",1
1358,"Leading Sales & Repair","Purchasing Agent","Ms.","Judy","R.","Lundahl","","260-555-0130","Cell","judy1@adventure-works.com",0
1362,"Metro Bike Mart","Purchasing Agent","Ms.","Helen","R.","Lutes","","565-555-0181","Cell","helen1@adventure-works.com",2
1410,"Exclusive Bicycle Mart","Purchasing Agent","Ms.","Jennifer","J.","Maxham","","1 (11) 500 555-0175","Work","jennifer1@adventure-works.com",0
1414,"Bike Dealers Association","Purchasing Agent","Ms.","Sandra","B.","Maynard","","993-555-0179","Cell","sandra4@adventure-works.com",1
1418,"Health Spa, Limited","Purchasing Agent","Ms.","Robin","M.","McGuigan","","431-555-0153","Cell","robin0@adventure-works.com",1
1420,"Global Bike Retailers","Purchasing Agent","Ms.","Stacie","K.","Mcanich","","1 (11) 500 555-0179","Work","stacie0@adventure-works.com",0
1424,"Closeout Boutique","Purchasing Agent","Ms.","Lola","M.","McCarthy","","173-555-0151","Cell","lola0@adventure-works.com",0
1426,"Bicycle Merchandise Warehouse","Purchasing Agent","Ms.","Jane","A.","McCarty","","529-555-0195","Work","jane3@adventure-works.com",2
1432,"Good Bicycle Store","Purchasing Agent","Ms.","Christinia","A.","McDonald","","1 (11) 500 555-0158","Cell","christinia0@adventure-works.com",1
1828,"Major Cycling","Purchasing Agent","Ms.","Ruby Sue","R.","Styles","","512-555-0122","Work","rubysue0@adventure-works.com",0
1834,"Bike Experts","Purchasing Agent","Ms.","Ruth","J.","Suffin","","924-555-0195","Work","ruth2@adventure-works.com",1
1836,"Extraordinary Bike Works","Purchasing Agent","Ms.","Elizabeth","J.","Sullivan","","306-555-0112","Cell","elizabeth4@adventure-works.com",1
1840,"Top Sports Supply","Purchasing Agent","Ms.","Marcia","J.","Sultan","","613-555-0116","Cell","marcia0@adventure-works.com",0
1852,"Top Bike Market","Purchasing Agent","Ms.","Katherine","K.","Swan","","421-555-0192","Work","katherine1@adventure-works.com",2
1964,"Extended Tours","Purchasing Agent","Ms.","Rose","M.","Vandenouer","","1 (11) 500 555-0140","Work","rose1@adventure-works.com",0
1970,"Permanent Finish Products","Purchasing Agent","Ms.","Margaret","J.","Vanderkamp","","265-555-0143","Work","margaret2@adventure-works.com",0
1972,"Mercantile Outlet","Purchasing Agent","Ms.","Kara","N.","Vanderlinden","","680-555-0160","Cell","kara0@adventure-works.com",0
364,"Leading Bike Distributors","Purchasing Manager","Ms.","Hannah","R.","Arakawa","","500-555-0134","Work","hannah0@adventure-works.com",0
366,"Activity Center","Purchasing Manager","Ms.","Kyley","J.","Arbelaez","","717-555-0131","Work","kyley0@adventure-works.com",1
410,"Fast Bike Works","Purchasing Manager","Ms.","Brenda","L.","Barlow","","1 (11) 500 555-0168","Work","brenda1@adventure-works.com",1
426,"Cross-town Parts Shop","Purchasing Manager","Ms.","Glenna","L.","Beanston","","1 (11) 500 555-0113","Work","glenna0@adventure-works.com",0
450,"Unsurpassed Bikes","Purchasing Manager","Ms.","Edna","J.","Benson","","789-555-0189","Work","edna0@adventure-works.com",0
468,"Topnotch Bikes","Purchasing Manager","Ms.","Kris","R.","Bergin","","144-555-0175","Work","kris0@adventure-works.com",0
